scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json
iter-2-scenario-16,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,101,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,25.57,31.47,-30.68,25.57,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-16_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-16_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-16_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.86, 'gsnr_signal_bw_db': 25.57}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 26.85, 'gsnr_signal_bw_db': 25.57}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 25.57, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-17,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,101,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.855,31.7,-30.41,24.855,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-17_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-17_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-17_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.86, 'gsnr_signal_bw_db': 24.86}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 25.85, 'gsnr_signal_bw_db': 24.85}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 24.855, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-18,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,101,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.075,31.91,-30.12,24.075,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-18_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-18_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-18_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '101', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.86, 'gsnr_signal_bw_db': 24.08}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 24.85, 'gsnr_signal_bw_db': 24.07}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 24.075, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-7,1,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.87,31.47,-30.68,24.87,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-7_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-7_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-7_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.94, 'gsnr_signal_bw_db': 24.87}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.94, 'gsnr_signal_bw_db': 24.87}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.87, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-19,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,110,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.87,31.47,-30.68,24.87,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-19_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-19_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-19_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.94, 'gsnr_signal_bw_db': 24.87}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.94, 'gsnr_signal_bw_db': 24.87}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.87, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-20,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,110,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.11,31.7,-30.41,24.11,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-20_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-20_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-20_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 24.94, 'gsnr_signal_bw_db': 24.11}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 24.94, 'gsnr_signal_bw_db': 24.11}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 24.11, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-21,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,110,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.295,31.91,-30.12,23.295,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-21_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 23.94, 'gsnr_signal_bw_db': 23.3}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 23.94, 'gsnr_signal_bw_db': 23.29}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 23.295, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-8,1,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.117,31.47,-30.68,24.117,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-8_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-8_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-8_spectrum.json,,,,,,,,,,Path from bristol to bradley stoke,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.22, 'gsnr_signal_bw_db': 24.3}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 24.56, 'gsnr_signal_bw_db': 23.76}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.21, 'gsnr_signal_bw_db': 24.29}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.117, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-22,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,111,3,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,24.117,31.47,-30.68,24.117,,31.47,,-30.68,,,0.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-22_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.22, 'gsnr_signal_bw_db': 24.3}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 24.56, 'gsnr_signal_bw_db': 23.76}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'snr_nli_signal_bw_db': 25.21, 'gsnr_signal_bw_db': 24.29}], 'rx_signal_power_dbm': 0.79, 'osnr_signal_bw_db': 31.47, 'gsnr_signal_bw_db': 24.117, 'ase_signal_bw_dbm': -30.68}"
iter-2-scenario-23,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,111,3,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,23.317,31.7,-30.41,23.317,,31.7,,-30.41,,,1.29,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-23_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 24.22, 'gsnr_signal_bw_db': 23.51}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 23.56, 'gsnr_signal_bw_db': 22.94}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'snr_nli_signal_bw_db': 24.21, 'gsnr_signal_bw_db': 23.5}], 'rx_signal_power_dbm': 1.29, 'osnr_signal_bw_db': 31.7, 'gsnr_signal_bw_db': 23.317, 'ase_signal_bw_dbm': -30.41}"
iter-2-scenario-24,2,NDFF,bristol,bradley stoke,,,23.6,voyager,QPSK,32.0,100.0,3,111,3,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,22.473,31.91,-30.12,22.473,,31.91,,-30.12,,,1.79,,,,,,,,,,bristol -> bradley stoke,1,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-24_spectrum.json,,,,,,,,,,Blueprint for Bristol to bradley stoke.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 1, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 23.22, 'gsnr_signal_bw_db': 22.67}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 22.56, 'gsnr_signal_bw_db': 22.09}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'snr_nli_signal_bw_db': 23.21, 'gsnr_signal_bw_db': 22.66}], 'rx_signal_power_dbm': 1.79, 'osnr_signal_bw_db': 31.91, 'gsnr_signal_bw_db': 22.473, 'ase_signal_bw_dbm': -30.12}"
iter-1-scenario-17,1,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,000,0,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,,,,,,,,,,,,,Path from bristol to froxfield,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-49,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,000,0,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,,,,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-50,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,000,0,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,,,,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-51,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,000,0,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,,,,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-1-scenario-18,1,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,001,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.21,31.11,-38.66,10.21,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-18_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-18_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-18_spectrum.json,,,,,,,,,,Path from bristol to froxfield,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 10.25, 'gsnr_signal_bw_db': 10.21}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 10.21, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-52,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,001,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.21,31.11,-38.66,10.21,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-52_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-52_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-52_spectrum.json,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 10.25, 'gsnr_signal_bw_db': 10.21}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 10.21, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-53,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,001,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.19,31.32,-38.87,10.19,,31.32,,-38.87,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-53_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-53_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-53_spectrum.json,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 10.23, 'gsnr_signal_bw_db': 10.19}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'gsnr_signal_bw_db': 10.19, 'ase_signal_bw_dbm': -38.87}"
iter-2-scenario-54,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,001,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.17,31.51,-39.06,10.17,,31.51,,-39.06,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-54_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-54_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-54_spectrum.json,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 10.2, 'gsnr_signal_bw_db': 10.17}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'gsnr_signal_bw_db': 10.17, 'ase_signal_bw_dbm': -39.06}"
iter-1-scenario-19,1,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,010,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.22,31.11,-38.66,10.22,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-19_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-19_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-19_spectrum.json,,,,,,,,,,Path from bristol to froxfield,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 10.25, 'gsnr_signal_bw_db': 10.22}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 10.22, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-55,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,3,010,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.22,31.11,-38.66,10.22,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-55_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-55_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-55_spectrum.json,,,,,,,,,,Blueprint for Bristol to froxfield.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 10.25, 'gsnr_signal_bw_db': 10.22}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 10.22, 'ase_signal_bw_dbm': -38.66}"
